psu,hh,idcode,hhid,q02,q03,q04,q05y,q05m,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,psu_hh_idcode
167,2,1,16702,1,1,19500210,62,6,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,75.0,-999.0,2,-999.0,3.0,2.0,73.0,-999.0,167_2_1
167,4,1,16704,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,167_4_1
167,5,1,16705,1,1,19681020,43,10,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,167_5_1
168,9,2,16809,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,168_9_2
169,8,1,16908,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,169_8_1
170,2,1,17002,1,1,19751004,36,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,170_2_1
170,8,2,17008,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,170_8_2
171,6,1,17106,2,1,19370509,75,4,2.0,2.0,-999.0,0,1,2,-999.0,1.0,2.0,57.0,-999.0,2,-999.0,1.0,2.0,77.0,-999.0,171_6_1
171,8,2,17108,2,4,19610811,51,1,2.0,2.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,9.0,2.0,78.0,-999.0,171_8_2
172,2,2,17202,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,172_2_2
174,1,2,17401,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,174_1_2
174,5,1,17405,2,1,19630928,48,11,2.0,-999.0,-999.0,0,1,2,-999.0,7.0,1.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,174_5_1
175,6,1,17506,2,1,19311002,80,11,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,70.0,-999.0,175_6_1
177,3,5,17703,2,4,19721014,39,10,2.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,72.0,-999.0,177_3_5
181,8,2,18108,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,181_8_2
183,5,1,18305,1,1,19360415,76,5,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,65.0,-999.0,2,-999.0,1.0,2.0,76.0,-999.0,183_5_1
184,8,1,18408,2,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,184_8_1
185,7,1,18507,1,1,19450130,67,7,1.0,1.0,2.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,67.0,-999.0,185_7_1
186,2,4,18602,2,4,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,186_2_4
186,5,2,18605,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,186_5_2
187,9,1,18709,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,187_9_1
187,11,2,18711,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,187_11_2
188,8,1,18808,1,1,19660225,46,6,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,75.0,2,-999.0,2.0,1.0,-999.0,75.0,188_8_1
190,6,1,19006,1,1,19590512,53,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,190_6_1
191,10,2,19110,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,191_10_2
192,2,1,19202,1,1,19560616,56,2,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,80.0,-999.0,2,-999.0,1.0,2.0,86.0,-999.0,192_2_1
192,3,1,19203,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,192_3_1
192,5,2,19205,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,192_5_2
193,7,1,19307,1,1,19660701,46,2,1.0,-999.0,-999.0,0,1,1,6.0,-999.0,-999.0,-999.0,-999.0,1,5.0,-999.0,-999.0,-999.0,-999.0,193_7_1
193,9,1,19309,1,1,19450618,67,2,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,74.0,-999.0,193_9_1
197,1,1,19701,1,1,19690210,43,6,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,1.0,-999.0,-999.0,197_1_1
197,3,2,19703,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,197_3_2
197,4,2,19704,2,3,19670314,45,5,1.0,-999.0,-999.0,0,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,1.0,-999.0,-999.0,197_4_2
197,6,1,19706,1,1,19510415,61,4,1.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,197_6_1
197,7,1,19707,1,1,19410919,70,11,1.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,80.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,197_7_1
198,7,3,19807,1,4,19850101,27,8,1.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,198_7_3
199,4,1,19904,1,1,19490313,63,5,1.0,1.0,2.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,73.0,-999.0,199_4_1
200,7,1,20007,1,1,19520107,60,8,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,87.0,2,-999.0,2.0,2.0,-999.0,-999.0,200_7_1
201,4,1,20104,1,1,19510129,61,7,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,89.0,-999.0,2,-999.0,1.0,2.0,90.0,-999.0,201_4_1
201,5,1,20105,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,201_5_1
201,6,1,20106,1,1,19440605,68,2,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,201_6_1
203,4,1,20304,1,1,19460216,66,6,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,203_4_1
204,2,1,20402,1,1,19330715,79,1,1.0,1.0,2.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,204_2_1
204,11,1,20411,1,1,19731217,38,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,76.0,2,-999.0,1.0,1.0,-999.0,84.0,204_11_1
205,2,1,20502,1,1,19480622,64,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,205_2_1
205,4,1,20504,2,1,19250115,87,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,205_4_1
205,5,1,20505,1,1,19600501,52,4,1.0,1.0,2.0,3,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,2.0,57.0,-999.0,205_5_1
205,8,1,20508,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,205_8_1
206,7,1,20607,1,1,19430224,69,6,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,206_7_1
206,8,1,20608,1,1,19410413,71,4,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,206_8_1
207,1,1,20701,1,1,19780828,34,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,-999.0,2,-999.0,2.0,1.0,-999.0,-999.0,207_1_1
208,12,1,20812,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,208_12_1
209,1,2,20901,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,209_1_2
209,5,1,20905,1,1,19540420,58,5,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,2.0,72.0,-999.0,209_5_1
210,2,1,21002,1,1,19640802,48,1,1.0,1.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,210_2_1
210,7,1,21007,1,1,19700109,42,8,1.0,1.0,2.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,62.0,-999.0,210_7_1
210,8,1,21008,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,210_8_1
211,1,2,21101,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,211_1_2
211,3,1,21103,1,1,19681103,43,10,1.0,-999.0,-999.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,211_3_1
211,6,1,21106,1,1,19580307,54,5,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,2.0,2.0,82.0,-999.0,211_6_1
211,7,1,21107,1,1,19820924,29,11,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,5.0,1.0,-999.0,-999.0,211_7_1
211,8,2,21108,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,211_8_2
212,6,1,21206,2,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,212_6_1
213,1,1,21301,1,1,19540621,58,2,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,81.0,-999.0,213_1_1
214,6,3,21406,2,9,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,214_6_3
215,5,1,21505,2,1,19350602,77,4,4.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,215_5_1
215,10,2,21510,2,1,19740413,38,5,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,215_10_2
216,3,1,21603,1,1,19561027,55,10,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,61.0,-999.0,2,-999.0,1.0,2.0,57.0,-999.0,216_3_1
216,5,1,21605,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,216_5_1
217,7,1,21707,1,1,19460114,66,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,76.0,-999.0,2,-999.0,1.0,2.0,78.0,-999.0,217_7_1
217,8,2,21708,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,217_8_2
220,2,1,22002,1,1,19511216,60,9,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,84.0,-999.0,2,-999.0,1.0,2.0,85.0,-999.0,220_2_1
220,6,2,22006,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,220_6_2
220,8,1,22008,1,1,19610210,51,7,1.0,1.0,2.0,0,1,1,5.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,80.0,-999.0,220_8_1
221,2,2,22102,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,221_2_2
225,1,1,22501,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,225_1_1
225,4,1,22504,1,1,19420630,70,2,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,225_4_1
226,3,1,22603,1,1,19360110,76,8,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,226_3_1
226,9,1,22609,1,1,19510513,61,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,73.0,-999.0,2,-999.0,1.0,2.0,70.0,-999.0,226_9_1
227,3,2,22703,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,227_3_2
228,1,1,22801,1,1,19570220,55,6,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,228_1_1
228,4,1,22804,2,1,19550917,56,11,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,228_4_1
228,8,1,22808,1,1,19601008,51,10,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,73.0,-999.0,2,-999.0,1.0,2.0,85.0,-999.0,228_8_1
229,1,1,22901,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,229_1_1
229,4,1,22904,1,1,19790601,33,3,1.0,1.0,2.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,229_4_1
229,5,1,22905,1,1,19560509,56,3,1.0,1.0,2.0,1,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,-999.0,-999.0,229_5_1
230,4,1,23004,1,1,19680802,44,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,230_4_1
230,8,1,23008,1,1,19560315,56,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,230_8_1
231,2,1,23102,1,1,19630817,49,0,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,1.0,-999.0,-999.0,231_2_1
231,4,1,23104,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,231_4_1
232,1,1,23201,1,1,19420901,70,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,95.0,-999.0,2,-999.0,1.0,2.0,59.0,-999.0,232_1_1
232,5,1,23205,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,232_5_1
232,6,2,23206,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,232_6_2
232,7,1,23207,2,1,19391111,72,10,4.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,232_7_1
233,2,1,23302,1,1,19340104,78,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,74.0,-999.0,233_2_1
233,3,1,23303,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,233_3_1
233,12,1,23312,1,1,19500303,62,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,233_12_1
234,2,2,23402,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,234_2_2
236,9,1,23609,1,1,19620404,50,5,1.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,2.0,2.0,69.0,-999.0,236_9_1
237,8,1,23708,1,1,19700615,42,2,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,1.0,-999.0,-999.0,237_8_1
238,4,2,23804,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,238_4_2
238,6,1,23806,2,1,19400516,72,3,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,84.0,-999.0,2,-999.0,1.0,2.0,79.0,-999.0,238_6_1
239,4,2,23904,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,239_4_2
239,6,1,23906,1,1,19611125,50,9,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,239_6_1
240,7,1,24007,2,1,19510726,61,1,4.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,240_7_1
241,1,2,24101,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,241_1_2
242,4,1,24204,1,1,19540804,58,1,1.0,1.0,2.0,0,1,1,6.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,242_4_1
242,5,2,24205,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,242_5_2
244,1,1,24401,1,1,19500120,62,7,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,244_1_1
245,8,1,24508,2,1,19251114,86,10,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,69.0,-999.0,245_8_1
245,12,1,24512,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,245_12_1
246,1,1,24601,2,1,19720202,40,7,5.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,246_1_1
247,4,1,24704,1,1,19470216,65,7,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,-999.0,-999.0,247_4_1
247,5,1,24705,1,1,19640313,48,6,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,247_5_1
247,8,1,24708,1,1,19491002,62,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,247_8_1
248,1,1,24801,1,1,19810810,31,0,1.0,1.0,2.0,0,1,2,-999.0,6.0,1.0,-999.0,56.0,2,-999.0,5.0,1.0,-999.0,-999.0,248_1_1
248,3,1,24803,1,1,19790823,33,0,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,248_3_1
248,10,1,24810,2,1,19760402,36,5,2.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,248_10_1
248,12,1,24812,1,1,19740609,38,2,1.0,1.0,2.0,0,1,1,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,5.0,2.0,84.0,-999.0,248_12_1
249,4,1,24904,2,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,249_4_1
249,7,1,24907,1,1,19770410,35,5,1.0,1.0,2.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,249_7_1
249,12,1,24912,1,1,19790701,33,2,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,56.0,2,-999.0,7.0,1.0,-999.0,61.0,249_12_1
250,6,1,25006,1,1,19480329,64,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,250_6_1
250,8,1,25008,1,1,19640211,48,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,250_8_1
250,9,1,25009,1,1,19410420,71,4,1.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,65.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,250_9_1
250,11,1,25011,1,1,19430610,69,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,1.0,2.0,-999.0,-999.0,250_11_1
251,2,1,25102,1,1,19730422,39,4,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,251_2_1
253,4,1,25304,2,1,19420308,70,6,4.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,253_4_1
254,4,1,25404,1,1,19640530,48,3,1.0,-999.0,-999.0,0,1,2,-999.0,9.0,1.0,-999.0,-999.0,2,-999.0,5.0,2.0,62.0,-999.0,254_4_1
254,5,1,25405,1,1,19550111,57,7,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,-999.0,2,-999.0,2.0,1.0,-999.0,-999.0,254_5_1
255,9,1,25509,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,255_9_1
255,12,1,25512,1,1,19720729,40,1,1.0,-999.0,-999.0,0,1,1,5.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,255_12_1
256,1,1,25601,1,1,19320826,80,0,1.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,256_1_1
256,4,1,25604,2,1,19350513,77,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,256_4_1
257,1,1,25701,1,1,19550514,57,4,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,67.0,-999.0,2,-999.0,1.0,2.0,84.0,-999.0,257_1_1
257,2,1,25702,1,1,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,257_2_1
257,3,1,25703,1,1,19510424,61,4,1.0,1.0,2.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,257_3_1
258,1,1,25801,2,1,19350424,77,4,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,-999.0,-999.0,2,-999.0,2.0,2.0,-999.0,-999.0,258_1_1
258,4,1,25804,1,1,19590228,53,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,258_4_1
258,9,1,25809,1,1,19470701,65,-999,-999.0,-999.0,-999.0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,258_9_1
