psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10,house_q02,house_q03,house_q04,house_q05y,house_q05m,house_q06,house_q07,house_q08,house_q09,house_q10,house_q11,house_q12,house_q13,house_q14,house_q15,house_q16,house_q17,house_q18,house_q19,house_q20,house_q21,house_q22,edu_q01,edu_q02,edu_q03,edu_q04,edu_q05,edu_q06,edu_q07,edu_q08,edu_q09,edu_q10,edu_q11,edu_q12,edu_q13,edu_q14,edu_q15,edu_q16,edu_q17,edu_q18,edu_q19,edu_q20,edu_q21,edu_q22,edu_q23,edu_q24,edu_q25,edu_q26,edu_q27,edu_q28,edu_q29,edu_q30,edu_q31,edu_q32,edu_q33,edu_q34,edu_q35,edu_q36,edu_q37,edu_q38,edu_q39,edu_q40,edu_q41,edu_q42,edu_q43,edu_q44,edu_q45,edu_q46,edu_q47,edu_q48,edu_q49,edu_q50,edu_q51,edu_q52,edu_q53,edu_q54,edu_q55,edu_q56,edu_q57,edu_q58,edu_q59,edu_q60,edu_q61,edu_q62,edu_q63,edu_q64,edu_q65,edu_q66
665_3_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19440310.0,68.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,65.0,,2.0,,2.0,2.0,73.0,,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243_6_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19500312.0,62.0,6.0,5.0,,,0.0,1.0,2.0,,1.0,2.0,75.0,,2.0,,1.0,2.0,82.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598_4_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19620901.0,50.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,80.0,2.0,,1.0,1.0,,80.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160_3_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19580325.0,54.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,75.0,,2.0,,1.0,2.0,85.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78_4_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19440301.0,68.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,80.0,,2.0,,2.0,2.0,65.0,,1.0,1.0,1.0,3.0,2.0,4.0,0.0,2.0,,,13.0,,,2.0,,,13.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605_8_1,0,0,0,0,1,0,0,0,0,0,2.0,1.0,19410521.0,71.0,3.0,4.0,,,0.0,1.0,2.0,,1.0,2.0,72.0,,2.0,,1.0,2.0,42.0,,2.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,,,2.0,,,2.0,,,2.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218_7_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19620528.0,50.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,82.0,2.0,,2.0,2.0,58.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174_7_2,0,0,1,0,0,0,0,0,0,0,2.0,2.0,19530923.0,58.0,11.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,85.0,2.0,,2.0,2.0,83.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678_8_2,0,0,0,0,0,1,0,0,0,0,2.0,2.0,19880601.0,24.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,50.0,2.0,,3.0,1.0,,57.0,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198_4_3,0,0,0,0,1,0,0,0,0,0,1.0,4.0,19880524.0,24.0,3.0,5.0,,,0.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,,,2.0,,,2.0,,,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207_8_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19640512.0,48.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,64.0,2.0,,1.0,1.0,,69.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447_2_2,0,0,0,0,0,0,0,1,0,0,2.0,2.0,19861014.0,25.0,11.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,61.0,2.0,,2.0,1.0,,66.0,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,2.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295_2_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19390606.0,73.0,3.0,4.0,,,0.0,1.0,2.0,,2.0,1.0,,93.0,2.0,,2.0,2.0,84.0,,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277_9_1,0,0,0,0,0,0,1,0,0,0,1.0,1.0,19760305.0,36.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,3.0,1.0,,57.0,2.0,,3.0,1.0,,60.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,4.0,,,2.0,,,4.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829_10_1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,19590101.0,53.0,8.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,72.0,2.0,,3.0,2.0,78.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398_5_1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,19490507.0,63.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,53.0,,2.0,,2.0,2.0,74.0,,1.0,1.0,1.0,1.0,7.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400_4_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19640110.0,48.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,68.0,,2.0,,2.0,2.0,71.0,,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164_4_2,0,0,1,0,0,0,0,0,0,0,2.0,2.0,19640306.0,48.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,,3.0,2.0,85.0,,2.0,,3.0,2.0,50.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72_8_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19360704.0,76.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,74.0,,2.0,,1.0,2.0,75.0,,1.0,1.0,1.0,5.0,5.0,6.0,0.0,2.0,,,13.0,,,2.0,,,13.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296_2_1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,19640511.0,48.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,78.0,2.0,,3.0,2.0,77.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161_1_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19761106.0,35.0,10.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,75.0,2.0,,2.0,2.0,53.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,4.0,,,2.0,,,4.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678_3_2,0,0,0,0,1,0,0,0,0,0,2.0,2.0,19570429.0,55.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,3.0,2.0,91.0,,2.0,,2.0,2.0,82.0,,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690_5_2,0,0,0,0,1,0,0,0,0,0,2.0,1.0,19720412.0,40.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,,1.0,1.0,,72.0,2.0,,1.0,2.0,74.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250_5_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19630526.0,49.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,,,,,2.0,,7.0,2.0,75.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331_1_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19830302.0,29.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,55.0,2.0,,2.0,1.0,,63.0,1.0,1.0,1.0,5.0,4.0,6.0,0.0,2.0,,,3.0,,,2.0,,,3.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34_6_1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,19740314.0,38.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,75.0,2.0,,2.0,2.0,59.0,,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,,,2.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79_6_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19480801.0,64.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,76.0,2.0,,3.0,2.0,70.0,,1.0,1.0,1.0,6.0,4.0,9.0,0.0,2.0,,,13.0,,,2.0,,,13.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804_3_1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,19710221.0,41.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,57.0,2.0,,2.0,1.0,,66.0,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386_3_1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,19820510.0,30.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,,70.0,2.0,,2.0,1.0,,73.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,,,13.0,,,2.0,,,13.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434_6_1,0,0,0,0,0,0,1,0,0,0,1.0,1.0,19680223.0,44.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,87.0,,2.0,,1.0,2.0,67.0,,1.0,1.0,1.0,6.0,4.0,9.0,0.0,2.0,,,2.0,,,2.0,,,2.0,24.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727_7_1,0,0,0,0,0,0,0,1,0,0,2.0,1.0,19751019.0,36.0,10.0,2.0,2.0,,0.0,1.0,2.0,,5.0,1.0,,60.0,2.0,,5.0,1.0,,65.0,1.0,1.0,1.0,6.0,4.0,9.0,1.0,2.0,,,13.0,,,2.0,,,13.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550_6_2,0,0,0,0,0,0,1,0,0,0,2.0,2.0,19630925.0,48.0,11.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,68.0,2.0,,2.0,2.0,71.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504_1_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19450112.0,67.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,90.0,2.0,,1.0,2.0,72.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790_5_2,0,0,0,0,1,0,0,0,0,0,2.0,2.0,19480113.0,64.0,7.0,1.0,1.0,1.0,0.0,1.0,2.0,,1.0,2.0,85.0,,2.0,,1.0,2.0,77.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,14.0,,,2.0,,,14.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256_12_1,0,0,1,0,0,0,0,0,0,0,2.0,1.0,19370726.0,75.0,1.0,4.0,,,0.0,1.0,2.0,,1.0,2.0,80.0,,2.0,,1.0,2.0,70.0,,1.0,1.0,1.0,1.0,6.0,1.0,0.0,2.0,,,2.0,,,2.0,,,2.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545_6_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19500401.0,62.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,34.0,,2.0,,2.0,2.0,70.0,,1.0,1.0,1.0,10.0,5.0,11.0,2.0,2.0,,,13.0,,,2.0,,,13.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654_8_1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,19610101.0,51.0,8.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,79.0,,2.0,,1.0,1.0,,80.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265_3_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19561129.0,55.0,9.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,75.0,2.0,,2.0,2.0,65.0,,1.0,1.0,1.0,4.0,2.0,5.0,0.0,2.0,,,2.0,,,2.0,,,2.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4_6_1,0,0,1,0,0,0,0,0,0,0,2.0,1.0,19220503.0,90.0,4.0,4.0,,,0.0,1.0,2.0,,10.0,2.0,84.0,,2.0,,10.0,2.0,60.0,,2.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,,,2.0,,,2.0,,,2.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256_2_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19460525.0,66.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,84.0,,2.0,,1.0,2.0,45.0,,2.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492_2_1,0,0,0,0,0,0,1,0,0,0,1.0,1.0,19761004.0,35.0,11.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,75.0,2.0,,1.0,2.0,83.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814_6_1,0,0,1,0,0,0,0,0,0,0,2.0,1.0,19430302.0,69.0,6.0,4.0,,,0.0,1.0,2.0,,1.0,2.0,76.0,,2.0,,1.0,2.0,67.0,,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403_2_2,0,0,0,0,0,0,0,0,1,0,2.0,2.0,19620402.0,50.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,72.0,2.0,,2.0,1.0,,74.0,1.0,1.0,1.0,4.0,3.0,5.0,0.0,2.0,,,13.0,,,2.0,,,13.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477_9_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19560206.0,56.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,78.0,2.0,,2.0,2.0,75.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_2_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19520426.0,60.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,60.0,,2.0,,1.0,2.0,70.0,,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,13.0,,,2.0,,,13.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617_9_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19710707.0,41.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,,3.0,2.0,70.0,,2.0,,3.0,1.0,,86.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819_2_2,0,0,0,0,0,0,1,0,0,0,2.0,2.0,19591224.0,52.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,76.0,2.0,,2.0,1.0,,82.0,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576_1_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19691228.0,42.0,8.0,1.0,1.0,2.0,0.0,1.0,2.0,,3.0,1.0,,64.0,2.0,,2.0,1.0,,78.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_7_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19460316.0,66.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,76.0,,2.0,,2.0,2.0,69.0,,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,2.0,,,2.0,,,2.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715_2_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19720425.0,40.0,4.0,1.0,1.0,2.0,12.0,1.0,2.0,,3.0,1.0,,62.0,2.0,,3.0,1.0,,67.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560_6_1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,19620518.0,50.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,1.0,,76.0,2.0,,2.0,2.0,51.0,,1.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,,,13.0,,,2.0,,,13.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191_8_2,0,1,0,0,0,0,0,0,0,0,2.0,1.0,19781126.0,33.0,9.0,1.0,1.0,1.0,0.0,1.0,2.0,,3.0,1.0,,62.0,2.0,,3.0,1.0,,65.0,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,2.0,,,2.0,,,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296_10_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19631115.0,48.0,9.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,75.0,,2.0,,3.0,2.0,78.0,,1.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582_2_1,0,0,0,1,0,0,0,0,0,0,2.0,1.0,19490503.0,63.0,4.0,4.0,,,0.0,1.0,2.0,,2.0,2.0,65.0,,2.0,,3.0,2.0,70.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382_7_1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,19650324.0,47.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,,3.0,1.0,,74.0,2.0,,8.0,2.0,83.0,,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,12.0,,,2.0,,,12.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501_7_1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,19500202.0,62.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,83.0,2.0,,1.0,2.0,78.0,,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293_6_1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,19560301.0,56.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,2.0,69.0,,2.0,,2.0,2.0,68.0,,1.0,1.0,1.0,1.0,8.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_7_1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,19580615.0,54.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,,2.0,2.0,75.0,,2.0,,2.0,2.0,81.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644_7_1,0,0,0,0,0,0,1,0,0,0,2.0,1.0,19300520.0,82.0,3.0,4.0,,,0.0,1.0,2.0,,1.0,2.0,37.0,,2.0,,1.0,2.0,40.0,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716_6_1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,19700301.0,42.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,3.0,1.0,,70.0,2.0,,2.0,1.0,,76.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118_5_2,0,0,1,0,0,0,0,0,0,0,2.0,2.0,19671203.0,44.0,9.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,,72.0,2.0,,2.0,2.0,76.0,,1.0,1.0,1.0,4.0,3.0,5.0,0.0,2.0,,,13.0,,,2.0,,,13.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798_7_2,0,0,0,0,1,0,0,0,0,0,2.0,2.0,19481203.0,63.0,9.0,1.0,1.0,1.0,0.0,1.0,2.0,,1.0,1.0,,87.0,2.0,,1.0,2.0,81.0,,1.0,1.0,1.0,1.0,7.0,2.0,0.0,2.0,,,13.0,,,2.0,,,13.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572_8_1,0,0,0,0,0,0,1,0,0,0,2.0,1.0,19700313.0,42.0,6.0,1.0,1.0,2.0,0.0,1.0,2.0,,1.0,1.0,,74.0,2.0,,1.0,2.0,70.0,,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269_5_1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,19590519.0,53.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,,7.0,2.0,59.0,,2.0,,7.0,2.0,84.0,,1.0,1.0,1.0,5.0,4.0,6.0,0.0,2.0,,,2.0,,,2.0,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
